,산업에너지소비량,지연전류무효전력량,선행전류무효전력량,CO2배출량,지연전류량,선행전류량,부하량구분,측정일
4798,79.52,39.82,0.0,0.04,89.42,100.0,Light_Load,2024-02-19 23:45:00
4799,103.1,47.88,0.0,0.05,90.7,100.0,Light_Load,2024-02-19 00:00:00
4800,81.83,40.46,0.0,0.04,89.64,100.0,Light_Load,2024-02-20 00:15:00
4801,98.32,47.2,0.0,0.05,90.15,100.0,Light_Load,2024-02-20 00:30:00
4802,73.12,39.17,0.0,0.03,88.15,100.0,Light_Load,2024-02-20 00:45:00
4803,102.64,49.21,0.0,0.05,90.17,100.0,Light_Load,2024-02-20 01:00:00
4804,70.45,37.15,0.0,0.03,88.46,100.0,Light_Load,2024-02-20 01:15:00
4805,10.62,7.81,0.0,0.0,80.56,100.0,Light_Load,2024-02-20 01:30:00
4806,6.41,5.51,0.0,0.0,75.83,100.0,Light_Load,2024-02-20 01:45:00
4807,5.87,5.4,0.0,0.0,73.6,100.0,Light_Load,2024-02-20 02:00:00
4808,5.83,5.08,0.0,0.0,75.39,100.0,Light_Load,2024-02-20 02:15:00
4809,5.83,5.15,0.0,0.0,74.95,100.0,Light_Load,2024-02-20 02:30:00
4810,5.9,5.26,0.0,0.0,74.64,100.0,Light_Load,2024-02-20 02:45:00
4811,5.83,5.04,0.0,0.0,75.65,100.0,Light_Load,2024-02-20 03:00:00
4812,5.76,5.29,0.0,0.0,73.65,100.0,Light_Load,2024-02-20 03:15:00
4813,5.83,5.15,0.0,0.0,74.95,100.0,Light_Load,2024-02-20 03:30:00
4814,5.83,5.33,0.0,0.0,73.8,100.0,Light_Load,2024-02-20 03:45:00
4815,6.16,5.65,0.0,0.0,73.7,100.0,Light_Load,2024-02-20 04:00:00
4816,5.83,5.44,0.0,0.0,73.11,100.0,Light_Load,2024-02-20 04:15:00
4817,5.83,5.22,0.0,0.0,74.5,100.0,Light_Load,2024-02-20 04:30:00
4818,5.72,4.93,0.0,0.0,75.75,100.0,Light_Load,2024-02-20 04:45:00
4819,5.83,5.18,0.0,0.0,74.76,100.0,Light_Load,2024-02-20 05:00:00
4820,5.83,5.04,0.0,0.0,75.65,100.0,Light_Load,2024-02-20 05:15:00
4821,5.87,5.4,0.0,0.0,73.6,100.0,Light_Load,2024-02-20 05:30:00
4822,5.8,5.26,0.0,0.0,74.07,100.0,Light_Load,2024-02-20 05:45:00
4823,5.8,5.33,0.0,0.0,73.63,100.0,Light_Load,2024-02-20 06:00:00
4824,4.97,5.54,0.0,0.0,66.78,100.0,Light_Load,2024-02-20 06:15:00
4825,4.72,5.58,0.0,0.0,64.58,100.0,Light_Load,2024-02-20 06:30:00
4826,4.68,5.54,0.0,0.0,64.53,100.0,Light_Load,2024-02-20 06:45:00
4827,4.68,5.44,0.0,0.0,65.22,100.0,Light_Load,2024-02-20 07:00:00
4828,4.68,5.69,0.0,0.0,63.52,100.0,Light_Load,2024-02-20 07:15:00
4829,5.47,5.51,0.0,0.0,70.45,100.0,Light_Load,2024-02-20 07:30:00
4830,6.95,5.87,0.0,0.0,76.4,100.0,Light_Load,2024-02-20 07:45:00
4831,6.84,4.64,0.0,0.0,82.76,100.0,Light_Load,2024-02-20 08:00:00
4832,46.94,31.43,0.0,0.02,83.09,100.0,Light_Load,2024-02-20 08:15:00
4833,58.39,39.38,0.0,0.03,82.91,100.0,Light_Load,2024-02-20 08:30:00
4834,74.45,58.72,0.0,0.03,78.52,100.0,Light_Load,2024-02-20 08:45:00
4835,75.31,29.7,0.0,0.03,93.03,100.0,Light_Load,2024-02-20 09:00:00
4836,140.9,52.52,0.0,0.06,93.7,100.0,Medium_Load,2024-02-20 09:15:00
4837,84.17,36.32,0.0,0.04,91.82,100.0,Medium_Load,2024-02-20 09:30:00
4838,116.82,44.39,0.0,0.05,93.48,100.0,Medium_Load,2024-02-20 09:45:00
4839,104.36,44.71,0.0,0.05,91.92,100.0,Medium_Load,2024-02-20 10:00:00
4840,134.46,53.35,0.0,0.06,92.95,100.0,Maximum_Load,2024-02-20 10:15:00
4841,87.8,22.1,0.0,0.04,96.98,100.0,Maximum_Load,2024-02-20 10:30:00
4842,116.53,32.29,0.0,0.05,96.37,100.0,Maximum_Load,2024-02-20 10:45:00
4843,61.24,11.88,0.0,0.03,98.17,100.0,Maximum_Load,2024-02-20 11:00:00
4844,106.45,44.46,0.0,0.05,92.28,100.0,Maximum_Load,2024-02-20 11:15:00
4845,120.6,51.88,0.0,0.06,91.86,100.0,Maximum_Load,2024-02-20 11:30:00
4846,52.52,26.89,0.0,0.02,89.01,100.0,Maximum_Load,2024-02-20 11:45:00
4847,88.2,38.16,0.0,0.04,91.78,100.0,Maximum_Load,2024-02-20 12:00:00
4848,12.42,2.56,19.26,0.01,97.94,54.19,Medium_Load,2024-02-20 12:15:00
4849,7.42,0.0,25.81,0.0,100.0,27.63,Medium_Load,2024-02-20 12:30:00
4850,7.38,0.0,25.34,0.0,100.0,27.96,Medium_Load,2024-02-20 12:45:00
4851,8.17,0.0,25.42,0.0,100.0,30.6,Medium_Load,2024-02-20 13:00:00
4852,44.64,10.84,4.86,0.02,97.18,99.41,Medium_Load,2024-02-20 13:15:00
4853,73.12,21.74,0.0,0.03,95.85,100.0,Medium_Load,2024-02-20 13:30:00
4854,110.95,34.7,0.0,0.05,95.44,100.0,Medium_Load,2024-02-20 13:45:00
4855,94.64,27.54,0.0,0.04,96.02,100.0,Medium_Load,2024-02-20 14:00:00
4856,119.09,36.58,0.0,0.05,95.59,100.0,Medium_Load,2024-02-20 14:15:00
4857,67.43,15.91,0.0,0.03,97.33,100.0,Medium_Load,2024-02-20 14:30:00
4858,111.24,30.64,0.0,0.05,96.41,100.0,Medium_Load,2024-02-20 14:45:00
4859,99.58,27.11,0.0,0.05,96.49,100.0,Medium_Load,2024-02-20 15:00:00
4860,83.74,21.89,0.0,0.04,96.75,100.0,Medium_Load,2024-02-20 15:15:00
4861,102.31,28.76,0.0,0.05,96.27,100.0,Medium_Load,2024-02-20 15:30:00
4862,100.66,31.21,0.0,0.05,95.51,100.0,Medium_Load,2024-02-20 15:45:00
4863,69.8,18.97,0.0,0.03,96.5,100.0,Medium_Load,2024-02-20 16:00:00
4864,123.19,38.38,0.0,0.06,95.47,100.0,Medium_Load,2024-02-20 16:15:00
4865,84.64,22.82,0.0,0.04,96.55,100.0,Medium_Load,2024-02-20 16:30:00
4866,64.19,12.38,0.0,0.03,98.19,100.0,Medium_Load,2024-02-20 16:45:00
4867,104.36,26.93,0.0,0.05,96.83,100.0,Medium_Load,2024-02-20 17:00:00
4868,108.54,32.58,0.0,0.05,95.78,100.0,Maximum_Load,2024-02-20 17:15:00
4869,79.85,18.79,0.0,0.04,97.34,100.0,Maximum_Load,2024-02-20 17:30:00
4870,98.35,20.84,0.36,0.05,97.83,100.0,Maximum_Load,2024-02-20 17:45:00
4871,75.71,9.58,0.97,0.03,99.21,99.99,Maximum_Load,2024-02-20 18:00:00
4872,108.97,40.75,0.0,0.05,93.67,100.0,Maximum_Load,2024-02-20 18:15:00
4873,94.75,44.5,0.0,0.04,90.51,100.0,Maximum_Load,2024-02-20 18:30:00
4874,117.65,37.8,0.0,0.05,95.21,100.0,Maximum_Load,2024-02-20 18:45:00
4875,92.63,25.96,0.0,0.04,96.29,100.0,Maximum_Load,2024-02-20 19:00:00
4876,112.18,31.07,0.0,0.05,96.37,100.0,Maximum_Load,2024-02-20 19:15:00
4877,98.57,29.45,0.0,0.05,95.81,100.0,Maximum_Load,2024-02-20 19:30:00
4878,105.12,28.91,0.0,0.05,96.42,100.0,Maximum_Load,2024-02-20 19:45:00
4879,104.15,30.46,0.0,0.05,95.98,100.0,Maximum_Load,2024-02-20 20:00:00
4880,68.69,20.27,0.0,0.03,95.91,100.0,Medium_Load,2024-02-20 20:15:00
4881,113.65,34.85,0.0,0.05,95.61,100.0,Medium_Load,2024-02-20 20:30:00
4882,72.07,18.5,0.04,0.03,96.86,100.0,Medium_Load,2024-02-20 20:45:00
4883,42.48,0.76,0.86,0.02,99.98,99.98,Medium_Load,2024-02-20 21:00:00
4884,41.11,0.43,1.94,0.02,99.99,99.89,Medium_Load,2024-02-20 21:15:00
4885,39.71,0.18,3.2,0.02,100.0,99.68,Medium_Load,2024-02-20 21:30:00
4886,86.65,13.72,0.04,0.04,98.77,100.0,Medium_Load,2024-02-20 21:45:00
4887,52.13,2.95,1.26,0.02,99.84,99.97,Medium_Load,2024-02-20 22:00:00
4888,69.41,21.53,0.11,0.03,95.51,100.0,Maximum_Load,2024-02-20 22:15:00
4889,72.0,37.66,0.0,0.03,88.61,100.0,Maximum_Load,2024-02-20 22:30:00
4890,38.66,27.94,0.0,0.02,81.05,100.0,Maximum_Load,2024-02-20 22:45:00
4891,61.63,36.43,0.0,0.03,86.09,100.0,Maximum_Load,2024-02-20 23:00:00
4892,98.35,48.06,0.0,0.05,89.85,100.0,Light_Load,2024-02-20 23:15:00
4893,76.36,38.02,0.0,0.04,89.52,100.0,Light_Load,2024-02-20 23:30:00
4894,97.92,46.91,0.0,0.04,90.19,100.0,Light_Load,2024-02-20 23:45:00
4895,82.48,41.54,0.0,0.04,89.31,100.0,Light_Load,2024-02-20 00:00:00
4896,95.9,46.76,0.0,0.04,89.88,100.0,Light_Load,2024-02-21 00:15:00
4897,84.28,43.13,0.0,0.04,89.02,100.0,Light_Load,2024-02-21 00:30:00
4898,84.31,43.16,0.0,0.04,89.01,100.0,Light_Load,2024-02-21 00:45:00
4899,97.31,47.38,0.0,0.04,89.91,100.0,Light_Load,2024-02-21 01:00:00
4900,37.33,23.44,0.0,0.02,84.69,100.0,Light_Load,2024-02-21 01:15:00
4901,6.19,5.44,0.0,0.0,75.11,100.0,Light_Load,2024-02-21 01:30:00
4902,6.01,5.33,0.0,0.0,74.82,100.0,Light_Load,2024-02-21 01:45:00
4903,5.94,5.47,0.0,0.0,73.56,100.0,Light_Load,2024-02-21 02:00:00
4904,5.87,5.47,0.0,0.0,73.16,100.0,Light_Load,2024-02-21 02:15:00
4905,5.87,5.65,0.0,0.0,72.05,100.0,Light_Load,2024-02-21 02:30:00
4906,5.83,5.65,0.0,0.0,71.81,100.0,Light_Load,2024-02-21 02:45:00
4907,5.87,5.62,0.0,0.0,72.23,100.0,Light_Load,2024-02-21 03:00:00
4908,5.87,5.76,0.0,0.0,71.38,100.0,Light_Load,2024-02-21 03:15:00
4909,5.8,5.47,0.0,0.0,72.75,100.0,Light_Load,2024-02-21 03:30:00
4910,5.22,5.58,0.0,0.0,68.32,100.0,Light_Load,2024-02-21 03:45:00
4911,4.46,5.11,0.0,0.0,65.76,100.0,Light_Load,2024-02-21 04:00:00
4912,4.0,3.74,0.0,0.0,73.04,100.0,Light_Load,2024-02-21 04:15:00
4913,3.92,3.78,0.0,0.0,71.98,100.0,Light_Load,2024-02-21 04:30:00
4914,3.92,3.6,0.0,0.0,73.65,100.0,Light_Load,2024-02-21 04:45:00
4915,3.92,3.6,0.0,0.0,73.65,100.0,Light_Load,2024-02-21 05:00:00
4916,3.92,3.6,0.0,0.0,73.65,100.0,Light_Load,2024-02-21 05:15:00
4917,3.92,3.53,0.0,0.0,74.31,100.0,Light_Load,2024-02-21 05:30:00
4918,3.96,3.74,0.0,0.0,72.7,100.0,Light_Load,2024-02-21 05:45:00
4919,3.92,3.64,0.0,0.0,73.28,100.0,Light_Load,2024-02-21 06:00:00
4920,4.28,4.18,0.0,0.0,71.54,100.0,Light_Load,2024-02-21 06:15:00
4921,5.76,5.11,0.0,0.0,74.81,100.0,Light_Load,2024-02-21 06:30:00
4922,4.9,4.5,0.0,0.0,73.65,100.0,Light_Load,2024-02-21 06:45:00
4923,3.85,3.53,0.0,0.0,73.71,100.0,Light_Load,2024-02-21 07:00:00
4924,3.82,3.53,0.0,0.0,73.44,100.0,Light_Load,2024-02-21 07:15:00
4925,4.32,3.74,0.0,0.0,75.6,100.0,Light_Load,2024-02-21 07:30:00
4926,6.41,4.75,0.0,0.0,80.34,100.0,Light_Load,2024-02-21 07:45:00
4927,6.73,4.1,0.0,0.0,85.4,100.0,Light_Load,2024-02-21 08:00:00
4928,36.5,26.46,0.0,0.02,80.96,100.0,Light_Load,2024-02-21 08:15:00
4929,91.98,57.64,0.0,0.04,84.74,100.0,Light_Load,2024-02-21 08:30:00
4930,72.5,50.44,0.0,0.03,82.09,100.0,Light_Load,2024-02-21 08:45:00
4931,55.26,16.81,0.0,0.03,95.67,100.0,Light_Load,2024-02-21 09:00:00
4932,60.59,14.98,0.0,0.03,97.08,100.0,Medium_Load,2024-02-21 09:15:00
4933,83.7,23.72,0.0,0.04,96.21,100.0,Medium_Load,2024-02-21 09:30:00
4934,80.78,22.57,0.0,0.04,96.31,100.0,Medium_Load,2024-02-21 09:45:00
4935,68.29,28.4,0.0,0.03,92.33,100.0,Medium_Load,2024-02-21 10:00:00
4936,73.55,36.11,0.0,0.03,89.77,100.0,Maximum_Load,2024-02-21 10:15:00
4937,62.86,24.8,0.0,0.03,93.02,100.0,Maximum_Load,2024-02-21 10:30:00
4938,61.31,25.6,0.0,0.03,92.28,100.0,Maximum_Load,2024-02-21 10:45:00
4939,96.16,37.76,0.0,0.04,93.08,100.0,Maximum_Load,2024-02-21 11:00:00
4940,83.16,46.87,0.0,0.04,87.12,100.0,Maximum_Load,2024-02-21 11:15:00
4941,90.07,54.86,0.0,0.04,85.41,100.0,Maximum_Load,2024-02-21 11:30:00
4942,67.43,46.19,0.0,0.03,82.5,100.0,Maximum_Load,2024-02-21 11:45:00
4943,59.83,44.17,0.0,0.03,80.45,100.0,Maximum_Load,2024-02-21 12:00:00
4944,24.37,12.78,14.44,0.01,88.56,86.03,Medium_Load,2024-02-21 12:15:00
4945,7.34,0.0,26.42,0.0,100.0,26.77,Medium_Load,2024-02-21 12:30:00
4946,7.45,0.0,25.74,0.0,100.0,27.8,Medium_Load,2024-02-21 12:45:00
4947,8.17,0.0,25.74,0.0,100.0,30.25,Medium_Load,2024-02-21 13:00:00
4948,41.08,11.23,6.16,0.02,96.46,98.89,Medium_Load,2024-02-21 13:15:00
4949,65.84,30.28,0.0,0.03,90.85,100.0,Medium_Load,2024-02-21 13:30:00
4950,66.2,29.38,0.0,0.03,91.4,100.0,Medium_Load,2024-02-21 13:45:00
4951,104.62,45.0,0.0,0.05,91.86,100.0,Medium_Load,2024-02-21 14:00:00
4952,73.66,30.56,0.0,0.03,92.37,100.0,Medium_Load,2024-02-21 14:15:00
4953,134.71,56.77,0.0,0.06,92.15,100.0,Medium_Load,2024-02-21 14:30:00
4954,117.04,43.13,0.0,0.05,93.83,100.0,Medium_Load,2024-02-21 14:45:00
4955,101.95,46.62,0.0,0.05,90.94,100.0,Medium_Load,2024-02-21 15:00:00
4956,132.52,56.45,0.0,0.06,92.0,100.0,Medium_Load,2024-02-21 15:15:00
4957,93.6,38.45,0.0,0.04,92.5,100.0,Medium_Load,2024-02-21 15:30:00
4958,103.5,41.72,0.0,0.05,92.75,100.0,Medium_Load,2024-02-21 15:45:00
4959,124.42,47.88,0.0,0.06,93.33,100.0,Medium_Load,2024-02-21 16:00:00
4960,91.19,36.36,0.0,0.04,92.89,100.0,Medium_Load,2024-02-21 16:15:00
4961,132.62,54.76,0.0,0.06,92.43,100.0,Medium_Load,2024-02-21 16:30:00
4962,115.81,48.6,0.0,0.05,92.21,100.0,Medium_Load,2024-02-21 16:45:00
4963,87.34,34.74,0.0,0.04,92.92,100.0,Medium_Load,2024-02-21 17:00:00
4964,99.86,29.88,0.0,0.05,95.8,100.0,Maximum_Load,2024-02-21 17:15:00
4965,108.4,24.08,0.0,0.05,97.62,100.0,Maximum_Load,2024-02-21 17:30:00
4966,71.93,8.03,0.43,0.03,99.38,100.0,Maximum_Load,2024-02-21 17:45:00
4967,71.1,9.22,0.14,0.03,99.17,100.0,Maximum_Load,2024-02-21 18:00:00
4968,75.92,23.11,0.0,0.03,95.67,100.0,Maximum_Load,2024-02-21 18:15:00
4969,58.93,20.74,0.0,0.03,94.33,100.0,Maximum_Load,2024-02-21 18:30:00
4970,63.79,11.52,1.69,0.03,98.41,99.96,Maximum_Load,2024-02-21 18:45:00
4971,67.82,7.67,1.58,0.03,99.37,99.97,Maximum_Load,2024-02-21 19:00:00
4972,84.2,12.71,0.72,0.04,98.88,100.0,Maximum_Load,2024-02-21 19:15:00
4973,71.1,7.6,1.15,0.03,99.43,99.99,Maximum_Load,2024-02-21 19:30:00
4974,65.41,7.34,1.8,0.03,99.38,99.96,Maximum_Load,2024-02-21 19:45:00
4975,94.25,15.12,0.0,0.04,98.74,100.0,Maximum_Load,2024-02-21 20:00:00
4976,70.09,8.35,1.04,0.03,99.3,99.99,Medium_Load,2024-02-21 20:15:00
4977,97.42,16.34,0.0,0.04,98.62,100.0,Medium_Load,2024-02-21 20:30:00
4978,77.36,10.66,0.94,0.04,99.06,99.99,Medium_Load,2024-02-21 20:45:00
4979,94.21,15.19,0.04,0.04,98.72,100.0,Medium_Load,2024-02-21 21:00:00
4980,83.7,12.6,0.58,0.04,98.89,100.0,Medium_Load,2024-02-21 21:15:00
4981,84.67,13.1,0.47,0.04,98.82,100.0,Medium_Load,2024-02-21 21:30:00
4982,93.35,15.34,0.0,0.04,98.68,100.0,Medium_Load,2024-02-21 21:45:00
4983,59.62,5.11,1.22,0.03,99.63,99.98,Medium_Load,2024-02-21 22:00:00
4984,51.77,14.04,0.5,0.02,96.51,100.0,Maximum_Load,2024-02-21 22:15:00
4985,52.85,31.32,0.0,0.02,86.03,100.0,Maximum_Load,2024-02-21 22:30:00
4986,71.42,35.21,0.0,0.03,89.69,100.0,Maximum_Load,2024-02-21 22:45:00
4987,66.78,35.03,0.0,0.03,88.56,100.0,Maximum_Load,2024-02-21 23:00:00
4988,73.91,37.66,0.0,0.03,89.1,100.0,Light_Load,2024-02-21 23:15:00
4989,88.2,42.44,0.0,0.04,90.11,100.0,Light_Load,2024-02-21 23:30:00
4990,75.46,38.2,0.0,0.03,89.22,100.0,Light_Load,2024-02-21 23:45:00
4991,70.85,37.84,0.0,0.03,88.21,100.0,Light_Load,2024-02-21 00:00:00
4992,75.85,38.48,0.0,0.03,89.18,100.0,Light_Load,2024-02-22 00:15:00
4993,86.94,42.66,0.0,0.04,89.77,100.0,Light_Load,2024-02-22 00:30:00
4994,66.92,37.12,0.0,0.03,87.45,100.0,Light_Load,2024-02-22 00:45:00
4995,90.18,43.74,0.0,0.04,89.98,100.0,Light_Load,2024-02-22 01:00:00
4996,74.81,38.09,0.0,0.03,89.11,100.0,Light_Load,2024-02-22 01:15:00
4997,13.54,9.65,0.0,0.01,81.43,100.0,Light_Load,2024-02-22 01:30:00
4998,5.65,5.51,0.0,0.0,71.59,100.0,Light_Load,2024-02-22 01:45:00
4999,6.05,5.4,0.0,0.0,74.6,100.0,Light_Load,2024-02-22 02:00:00
5000,6.08,5.4,0.0,0.0,74.77,100.0,Light_Load,2024-02-22 02:15:00
5001,6.05,5.51,0.0,0.0,73.93,100.0,Light_Load,2024-02-22 02:30:00
5002,5.98,5.44,0.0,0.0,73.97,100.0,Light_Load,2024-02-22 02:45:00
5003,5.9,5.4,0.0,0.0,73.77,100.0,Light_Load,2024-02-22 03:00:00
5004,6.01,5.47,0.0,0.0,73.96,100.0,Light_Load,2024-02-22 03:15:00
5005,5.94,5.29,0.0,0.0,74.68,100.0,Light_Load,2024-02-22 03:30:00
5006,5.9,5.4,0.0,0.0,73.77,100.0,Light_Load,2024-02-22 03:45:00
5007,5.94,5.22,0.0,0.0,75.12,100.0,Light_Load,2024-02-22 04:00:00
5008,5.4,5.4,0.0,0.0,70.71,100.0,Light_Load,2024-02-22 04:15:00
5009,4.25,4.18,0.0,0.0,71.3,100.0,Light_Load,2024-02-22 04:30:00
5010,3.96,3.67,0.0,0.0,73.35,100.0,Light_Load,2024-02-22 04:45:00
5011,3.96,3.56,0.0,0.0,74.37,100.0,Light_Load,2024-02-22 05:00:00
5012,4.0,3.49,0.0,0.0,75.35,100.0,Light_Load,2024-02-22 05:15:00
5013,3.96,3.6,0.0,0.0,73.99,100.0,Light_Load,2024-02-22 05:30:00
5014,4.0,3.49,0.0,0.0,75.35,100.0,Light_Load,2024-02-22 05:45:00
5015,3.96,3.46,0.0,0.0,75.3,100.0,Light_Load,2024-02-22 06:00:00
5016,3.92,3.49,0.0,0.0,74.69,100.0,Light_Load,2024-02-22 06:15:00
5017,4.46,4.28,0.0,0.0,72.15,100.0,Light_Load,2024-02-22 06:30:00
5018,5.0,4.82,0.0,0.0,71.99,100.0,Light_Load,2024-02-22 06:45:00
5019,4.86,4.86,0.0,0.0,70.71,100.0,Light_Load,2024-02-22 07:00:00
5020,4.39,4.18,0.0,0.0,72.42,100.0,Light_Load,2024-02-22 07:15:00
5021,4.03,3.53,0.0,0.0,75.22,100.0,Light_Load,2024-02-22 07:30:00
5022,7.16,5.11,0.0,0.0,81.4,100.0,Light_Load,2024-02-22 07:45:00
5023,7.78,4.79,0.0,0.0,85.15,100.0,Light_Load,2024-02-22 08:00:00
5024,44.78,34.63,0.0,0.02,79.11,100.0,Light_Load,2024-02-22 08:15:00
5025,80.24,54.86,0.0,0.04,82.55,100.0,Light_Load,2024-02-22 08:30:00
5026,103.39,73.76,0.0,0.05,81.41,100.0,Light_Load,2024-02-22 08:45:00
5027,140.29,67.93,0.0,0.06,90.0,100.0,Light_Load,2024-02-22 09:00:00
5028,91.4,33.55,0.0,0.04,93.88,100.0,Medium_Load,2024-02-22 09:15:00
5029,104.36,34.31,0.0,0.05,95.0,100.0,Medium_Load,2024-02-22 09:30:00
5030,112.97,38.74,0.0,0.05,94.59,100.0,Medium_Load,2024-02-22 09:45:00
5031,86.15,31.28,0.0,0.04,94.0,100.0,Medium_Load,2024-02-22 10:00:00
5032,123.3,51.34,0.0,0.06,92.32,100.0,Maximum_Load,2024-02-22 10:15:00
5033,121.93,48.67,0.0,0.06,92.87,100.0,Maximum_Load,2024-02-22 10:30:00
5034,89.1,29.52,0.0,0.04,94.93,100.0,Maximum_Load,2024-02-22 10:45:00
5035,86.65,31.32,0.0,0.04,94.05,100.0,Maximum_Load,2024-02-22 11:00:00
5036,104.54,52.16,0.0,0.05,89.48,100.0,Maximum_Load,2024-02-22 11:15:00
5037,114.7,58.1,0.0,0.05,89.21,100.0,Maximum_Load,2024-02-22 11:30:00
5038,84.46,51.16,0.0,0.04,85.53,100.0,Maximum_Load,2024-02-22 11:45:00
5039,92.02,49.32,0.0,0.04,88.14,100.0,Maximum_Load,2024-02-22 12:00:00
5040,18.86,8.32,18.25,0.01,91.49,71.86,Medium_Load,2024-02-22 12:15:00
5041,8.14,0.0,25.45,0.0,100.0,30.46,Medium_Load,2024-02-22 12:30:00
5042,8.57,0.0,24.8,0.0,100.0,32.66,Medium_Load,2024-02-22 12:45:00
5043,11.3,0.11,22.21,0.01,100.0,45.35,Medium_Load,2024-02-22 13:00:00
5044,89.86,28.69,0.58,0.04,95.26,100.0,Medium_Load,2024-02-22 13:15:00
5045,113.94,51.34,0.0,0.05,91.17,100.0,Medium_Load,2024-02-22 13:30:00
5046,69.37,23.33,0.0,0.03,94.78,100.0,Medium_Load,2024-02-22 13:45:00
5047,110.48,38.77,0.0,0.05,94.36,100.0,Medium_Load,2024-02-22 14:00:00
5048,109.4,41.0,0.0,0.05,93.64,100.0,Medium_Load,2024-02-22 14:15:00
5049,68.94,25.13,0.0,0.03,93.95,100.0,Medium_Load,2024-02-22 14:30:00
5050,118.19,44.32,0.0,0.05,93.63,100.0,Medium_Load,2024-02-22 14:45:00
5051,111.02,40.9,0.0,0.05,93.83,100.0,Medium_Load,2024-02-22 15:00:00
5052,64.3,21.56,0.0,0.03,94.81,100.0,Medium_Load,2024-02-22 15:15:00
5053,96.8,39.6,0.0,0.04,92.55,100.0,Medium_Load,2024-02-22 15:30:00
5054,108.14,36.68,0.0,0.05,94.7,100.0,Medium_Load,2024-02-22 15:45:00
5055,82.22,29.99,0.0,0.04,93.95,100.0,Medium_Load,2024-02-22 16:00:00
5056,97.16,44.5,0.0,0.04,90.92,100.0,Medium_Load,2024-02-22 16:15:00
5057,106.85,35.14,0.0,0.05,94.99,100.0,Medium_Load,2024-02-22 16:30:00
5058,102.82,37.66,0.0,0.05,93.9,100.0,Medium_Load,2024-02-22 16:45:00
5059,79.81,35.78,0.0,0.04,91.25,100.0,Medium_Load,2024-02-22 17:00:00
5060,110.27,47.66,0.0,0.05,91.79,100.0,Maximum_Load,2024-02-22 17:15:00
5061,121.28,54.68,0.0,0.06,91.16,100.0,Maximum_Load,2024-02-22 17:30:00
5062,83.2,16.27,0.11,0.04,98.14,100.0,Maximum_Load,2024-02-22 17:45:00
5063,54.22,4.5,0.32,0.02,99.66,100.0,Maximum_Load,2024-02-22 18:00:00
5064,76.54,34.45,0.04,0.04,91.19,100.0,Maximum_Load,2024-02-22 18:15:00
5065,131.54,72.9,0.0,0.06,87.47,100.0,Maximum_Load,2024-02-22 18:30:00
5066,109.62,45.65,0.0,0.05,92.32,100.0,Maximum_Load,2024-02-22 18:45:00
5067,111.71,48.56,0.0,0.05,91.71,100.0,Maximum_Load,2024-02-22 19:00:00
5068,130.86,56.52,0.0,0.06,91.8,100.0,Maximum_Load,2024-02-22 19:15:00
5069,119.95,47.66,0.0,0.05,92.93,100.0,Maximum_Load,2024-02-22 19:30:00
5070,99.47,40.03,0.0,0.05,92.77,100.0,Maximum_Load,2024-02-22 19:45:00
5071,91.01,34.13,0.0,0.04,93.63,100.0,Maximum_Load,2024-02-22 20:00:00
5072,107.93,31.86,0.0,0.05,95.91,100.0,Medium_Load,2024-02-22 20:15:00
5073,92.59,27.04,0.0,0.04,95.99,100.0,Medium_Load,2024-02-22 20:30:00
5074,107.14,31.1,0.0,0.05,96.04,100.0,Medium_Load,2024-02-22 20:45:00
5075,100.87,36.5,0.0,0.05,94.03,100.0,Medium_Load,2024-02-22 21:00:00
5076,113.51,36.43,0.0,0.05,95.22,100.0,Medium_Load,2024-02-22 21:15:00
5077,102.28,40.82,0.0,0.05,92.88,100.0,Medium_Load,2024-02-22 21:30:00
5078,57.67,16.74,0.0,0.03,96.04,100.0,Medium_Load,2024-02-22 21:45:00
5079,64.15,15.08,0.25,0.03,97.35,100.0,Medium_Load,2024-02-22 22:00:00
5080,93.89,34.24,0.0,0.04,93.95,100.0,Maximum_Load,2024-02-22 22:15:00
5081,51.16,35.53,0.0,0.02,82.14,100.0,Maximum_Load,2024-02-22 22:30:00
5082,90.22,50.94,0.0,0.04,87.08,100.0,Maximum_Load,2024-02-22 22:45:00
5083,66.02,41.58,0.0,0.03,84.62,100.0,Maximum_Load,2024-02-22 23:00:00
5084,48.38,31.54,0.0,0.02,83.77,100.0,Light_Load,2024-02-22 23:15:00
5085,37.91,27.58,0.0,0.02,80.86,100.0,Light_Load,2024-02-22 23:30:00
5086,47.2,42.91,0.0,0.02,73.99,100.0,Light_Load,2024-02-22 23:45:00
5087,41.33,35.17,0.0,0.02,76.16,100.0,Light_Load,2024-02-22 00:00:00
5088,41.36,36.68,0.0,0.02,74.82,100.0,Light_Load,2024-02-23 00:15:00
5089,44.93,41.94,0.0,0.02,73.1,100.0,Light_Load,2024-02-23 00:30:00
5090,39.17,34.49,0.0,0.02,75.05,100.0,Light_Load,2024-02-23 00:45:00
5091,39.56,34.92,0.0,0.02,74.97,100.0,Light_Load,2024-02-23 01:00:00
5092,29.09,24.37,0.0,0.01,76.66,100.0,Light_Load,2024-02-23 01:15:00
5093,8.03,7.74,0.0,0.0,72.0,100.0,Light_Load,2024-02-23 01:30:00
5094,6.44,7.34,0.0,0.0,65.95,100.0,Light_Load,2024-02-23 01:45:00
